gvkey,splticrm,spsdrm,spsticrm,datadate,conm,tic
001210,,,,2009-04-30,AIR T INC,AIRT
001210,,,,2009-05-31,AIR T INC,AIRT
001210,,,,2009-06-30,AIR T INC,AIRT
001210,,,,2009-07-31,AIR T INC,AIRT
001210,,,,2009-08-31,AIR T INC,AIRT
001210,,,,2009-09-30,AIR T INC,AIRT
001210,,,,2009-10-31,AIR T INC,AIRT
001210,,,,2009-11-30,AIR T INC,AIRT
001210,,,,2009-12-31,AIR T INC,AIRT
001210,,,,2010-01-31,AIR T INC,AIRT
001210,,,,2010-02-28,AIR T INC,AIRT
001210,,,,2010-03-31,AIR T INC,AIRT
001210,,,,2010-04-30,AIR T INC,AIRT
001210,,,,2010-05-31,AIR T INC,AIRT
001210,,,,2010-06-30,AIR T INC,AIRT
001210,,,,2010-07-31,AIR T INC,AIRT
001210,,,,2010-08-31,AIR T INC,AIRT
001210,,,,2010-09-30,AIR T INC,AIRT
001210,,,,2010-10-31,AIR T INC,AIRT
001210,,,,2010-11-30,AIR T INC,AIRT
001210,,,,2010-12-31,AIR T INC,AIRT
001210,,,,2011-01-31,AIR T INC,AIRT
001210,,,,2011-02-28,AIR T INC,AIRT
001210,,,,2011-03-31,AIR T INC,AIRT
001210,,,,2011-04-30,AIR T INC,AIRT
001210,,,,2011-05-31,AIR T INC,AIRT
001210,,,,2011-06-30,AIR T INC,AIRT
001210,,,,2011-07-31,AIR T INC,AIRT
001210,,,,2011-08-31,AIR T INC,AIRT
001210,,,,2011-09-30,AIR T INC,AIRT
001210,,,,2011-10-31,AIR T INC,AIRT
001210,,,,2011-11-30,AIR T INC,AIRT
001210,,,,2011-12-31,AIR T INC,AIRT
001210,,,,2012-01-31,AIR T INC,AIRT
001210,,,,2012-02-29,AIR T INC,AIRT
001210,,,,2012-03-31,AIR T INC,AIRT
001210,,,,2012-04-30,AIR T INC,AIRT
001210,,,,2012-05-31,AIR T INC,AIRT
001210,,,,2012-06-30,AIR T INC,AIRT
001210,,,,2012-07-31,AIR T INC,AIRT
001210,,,,2012-08-31,AIR T INC,AIRT
001210,,,,2012-09-30,AIR T INC,AIRT
001210,,,,2012-10-31,AIR T INC,AIRT
001210,,,,2012-11-30,AIR T INC,AIRT
001210,,,,2012-12-31,AIR T INC,AIRT
001210,,,,2013-01-31,AIR T INC,AIRT
001210,,,,2013-02-28,AIR T INC,AIRT
001210,,,,2013-03-31,AIR T INC,AIRT
001210,,,,2013-04-30,AIR T INC,AIRT
001210,,,,2013-05-31,AIR T INC,AIRT
001210,,,,2013-06-30,AIR T INC,AIRT
001210,,,,2013-07-31,AIR T INC,AIRT
001210,,,,2013-08-31,AIR T INC,AIRT
001210,,,,2013-09-30,AIR T INC,AIRT
001210,,,,2013-10-31,AIR T INC,AIRT
001210,,,,2013-11-30,AIR T INC,AIRT
001210,,,,2013-12-31,AIR T INC,AIRT
001210,,,,2014-01-31,AIR T INC,AIRT
001210,,,,2014-02-28,AIR T INC,AIRT
001210,,,,2014-03-31,AIR T INC,AIRT
001210,,,,2014-04-30,AIR T INC,AIRT
001210,,,,2014-05-31,AIR T INC,AIRT
001210,,,,2014-06-30,AIR T INC,AIRT
001210,,,,2014-07-31,AIR T INC,AIRT
001210,,,,2014-08-31,AIR T INC,AIRT
001210,,,,2014-09-30,AIR T INC,AIRT
001210,,,,2014-10-31,AIR T INC,AIRT
001210,,,,2014-11-30,AIR T INC,AIRT
001210,,,,2014-12-31,AIR T INC,AIRT
001210,,,,2015-01-31,AIR T INC,AIRT
001210,,,,2015-02-28,AIR T INC,AIRT
001210,,,,2015-03-31,AIR T INC,AIRT
001210,,,,2015-04-30,AIR T INC,AIRT
001210,,,,2015-05-31,AIR T INC,AIRT
001210,,,,2015-06-30,AIR T INC,AIRT
001210,,,,2015-07-31,AIR T INC,AIRT
001210,,,,2015-08-31,AIR T INC,AIRT
001230,B,,,2009-01-31,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-02-28,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-03-31,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-04-30,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-05-31,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-06-30,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-07-31,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-08-31,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-09-30,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-10-31,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-11-30,ALASKA AIR GROUP INC,ALK
001230,B,,,2009-12-31,ALASKA AIR GROUP INC,ALK
001230,B,,,2010-01-31,ALASKA AIR GROUP INC,ALK
001230,B,,,2010-02-28,ALASKA AIR GROUP INC,ALK
001230,B,,,2010-03-31,ALASKA AIR GROUP INC,ALK
001230,B,,,2010-04-30,ALASKA AIR GROUP INC,ALK
001230,B,,,2010-05-31,ALASKA AIR GROUP INC,ALK
001230,B,,,2010-06-30,ALASKA AIR GROUP INC,ALK
001230,B,,,2010-07-31,ALASKA AIR GROUP INC,ALK
001230,B+,,,2010-08-31,ALASKA AIR GROUP INC,ALK
001230,B+,,,2010-09-30,ALASKA AIR GROUP INC,ALK
001230,B+,,,2010-10-31,ALASKA AIR GROUP INC,ALK
001230,B+,,,2010-11-30,ALASKA AIR GROUP INC,ALK
001230,B+,,,2010-12-31,ALASKA AIR GROUP INC,ALK
001230,B+,,,2011-01-31,ALASKA AIR GROUP INC,ALK
001230,B+,,,2011-02-28,ALASKA AIR GROUP INC,ALK
001230,B+,,,2011-03-31,ALASKA AIR GROUP INC,ALK
001230,B+,,,2011-04-30,ALASKA AIR GROUP INC,ALK
001230,B+,,,2011-05-31,ALASKA AIR GROUP INC,ALK
001230,B+,,,2011-06-30,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2011-07-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2011-08-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2011-09-30,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2011-10-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2011-11-30,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2011-12-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-01-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-02-29,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-03-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-04-30,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-05-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-06-30,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-07-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-08-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-09-30,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-10-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-11-30,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2012-12-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2013-01-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2013-02-28,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2013-03-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2013-04-30,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2013-05-31,ALASKA AIR GROUP INC,ALK
001230,BB-,,,2013-06-30,ALASKA AIR GROUP INC,ALK
001230,BB,,,2013-07-31,ALASKA AIR GROUP INC,ALK
001230,BB,,,2013-08-31,ALASKA AIR GROUP INC,ALK
001230,BB,,,2013-09-30,ALASKA AIR GROUP INC,ALK
001230,BB,,,2013-10-31,ALASKA AIR GROUP INC,ALK
001230,BB,,,2013-11-30,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2013-12-31,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2014-01-31,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2014-02-28,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2014-03-31,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2014-04-30,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2014-05-31,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2014-06-30,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2014-07-31,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2014-08-31,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2014-09-30,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2014-10-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2014-11-30,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2014-12-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-01-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-02-28,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-03-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-04-30,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-05-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-06-30,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-07-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-08-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-09-30,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-10-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-11-30,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2015-12-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-01-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-02-29,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-03-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-04-30,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-05-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-06-30,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-07-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-08-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-09-30,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-10-31,ALASKA AIR GROUP INC,ALK
001230,BBB-,,,2016-11-30,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2016-12-31,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2017-01-31,ALASKA AIR GROUP INC,ALK
001230,BB+,,,2017-02-28,ALASKA AIR GROUP INC,ALK
001254,A-,,,2009-01-31,MATSON INC,MATX
001254,A-,,,2009-02-28,MATSON INC,MATX
001254,A-,,,2009-03-31,MATSON INC,MATX
001254,A-,,,2009-04-30,MATSON INC,MATX
001254,A-,,,2009-05-31,MATSON INC,MATX
001254,BBB+,,,2009-06-30,MATSON INC,MATX
001254,BBB+,,,2009-07-31,MATSON INC,MATX
001254,BBB+,,,2009-08-31,MATSON INC,MATX
001254,BBB+,,,2009-09-30,MATSON INC,MATX
001254,BBB+,,,2009-10-31,MATSON INC,MATX
001254,BBB+,,,2009-11-30,MATSON INC,MATX
001254,BBB+,,,2009-12-31,MATSON INC,MATX
001254,BBB+,,,2010-01-31,MATSON INC,MATX
001254,BBB+,,,2010-02-28,MATSON INC,MATX
001254,BBB+,,,2010-03-31,MATSON INC,MATX
001254,BBB+,,,2010-04-30,MATSON INC,MATX
001254,BBB+,,,2010-05-31,MATSON INC,MATX
001254,BBB+,,,2010-06-30,MATSON INC,MATX
001254,BBB+,,,2010-07-31,MATSON INC,MATX
001254,BBB+,,,2010-08-31,MATSON INC,MATX
001254,BBB+,,,2010-09-30,MATSON INC,MATX
001254,BBB+,,,2010-10-31,MATSON INC,MATX
001254,BBB+,,,2010-11-30,MATSON INC,MATX
001254,BBB+,,,2010-12-31,MATSON INC,MATX
001254,BBB+,,,2011-01-31,MATSON INC,MATX
001254,BBB+,,,2011-02-28,MATSON INC,MATX
001254,BBB+,,,2011-03-31,MATSON INC,MATX
001254,BBB+,,,2011-04-30,MATSON INC,MATX
001254,BBB+,,,2011-05-31,MATSON INC,MATX
001254,BBB+,,,2011-06-30,MATSON INC,MATX
001254,BBB+,,,2011-07-31,MATSON INC,MATX
001254,,,,2011-08-31,MATSON INC,MATX
001254,,,,2011-09-30,MATSON INC,MATX
001254,,,,2011-10-31,MATSON INC,MATX
001254,,,,2011-11-30,MATSON INC,MATX
001254,,,,2011-12-31,MATSON INC,MATX
001254,,,,2012-01-31,MATSON INC,MATX
001254,,,,2012-02-29,MATSON INC,MATX
001254,,,,2012-03-31,MATSON INC,MATX
001254,,,,2012-04-30,MATSON INC,MATX
001254,,,,2012-05-31,MATSON INC,MATX
001254,,,,2012-06-30,MATSON INC,MATX
001254,,,,2012-07-31,MATSON INC,MATX
001254,,,,2012-08-31,MATSON INC,MATX
001254,,,,2012-09-30,MATSON INC,MATX
001254,,,,2012-10-31,MATSON INC,MATX
001254,,,,2012-11-30,MATSON INC,MATX
001254,,,,2012-12-31,MATSON INC,MATX
001254,,,,2013-01-31,MATSON INC,MATX
001254,,,,2013-02-28,MATSON INC,MATX
001254,,,,2013-03-31,MATSON INC,MATX
001254,,,,2013-04-30,MATSON INC,MATX
001254,,,,2013-05-31,MATSON INC,MATX
001254,,,,2013-06-30,MATSON INC,MATX
001254,,,,2013-07-31,MATSON INC,MATX
001254,,,,2013-08-31,MATSON INC,MATX
001254,,,,2013-09-30,MATSON INC,MATX
001254,,,,2013-10-31,MATSON INC,MATX
001254,,,,2013-11-30,MATSON INC,MATX
001254,,,,2013-12-31,MATSON INC,MATX
001254,,,,2014-01-31,MATSON INC,MATX
001254,,,,2014-02-28,MATSON INC,MATX
001254,,,,2014-03-31,MATSON INC,MATX
001254,,,,2014-04-30,MATSON INC,MATX
001254,,,,2014-05-31,MATSON INC,MATX
001254,,,,2014-06-30,MATSON INC,MATX
001254,,,,2014-07-31,MATSON INC,MATX
001254,,,,2014-08-31,MATSON INC,MATX
001254,,,,2014-09-30,MATSON INC,MATX
001254,,,,2014-10-31,MATSON INC,MATX
001254,,,,2014-11-30,MATSON INC,MATX
001254,,,,2014-12-31,MATSON INC,MATX
001254,,,,2015-01-31,MATSON INC,MATX
001254,,,,2015-02-28,MATSON INC,MATX
001254,,,,2015-03-31,MATSON INC,MATX
001254,,,,2015-04-30,MATSON INC,MATX
001254,,,,2015-05-31,MATSON INC,MATX
001254,,,,2015-06-30,MATSON INC,MATX
001254,,,,2015-07-31,MATSON INC,MATX
001254,,,,2015-08-31,MATSON INC,MATX
001266,,,,2009-01-31,ALICO INC,ALCO
001266,,,,2009-02-28,ALICO INC,ALCO
001266,,,,2009-03-31,ALICO INC,ALCO
001266,,,,2009-04-30,ALICO INC,ALCO
001266,,,,2009-05-31,ALICO INC,ALCO
001266,,,,2009-06-30,ALICO INC,ALCO
001266,,,,2009-07-31,ALICO INC,ALCO
001266,,,,2009-08-31,ALICO INC,ALCO
001266,,,,2009-09-30,ALICO INC,ALCO
001266,,,,2009-10-31,ALICO INC,ALCO
001266,,,,2009-11-30,ALICO INC,ALCO
001266,,,,2009-12-31,ALICO INC,ALCO
001266,,,,2010-01-31,ALICO INC,ALCO
001266,,,,2010-02-28,ALICO INC,ALCO
001266,,,,2010-03-31,ALICO INC,ALCO
001266,,,,2010-04-30,ALICO INC,ALCO
001266,,,,2010-05-31,ALICO INC,ALCO
001266,,,,2010-06-30,ALICO INC,ALCO
001266,,,,2010-07-31,ALICO INC,ALCO
001266,,,,2010-08-31,ALICO INC,ALCO
001266,,,,2010-09-30,ALICO INC,ALCO
001266,,,,2010-10-31,ALICO INC,ALCO
001266,,,,2010-11-30,ALICO INC,ALCO
001266,,,,2010-12-31,ALICO INC,ALCO
001266,,,,2011-01-31,ALICO INC,ALCO
001266,,,,2011-02-28,ALICO INC,ALCO
001266,,,,2011-03-31,ALICO INC,ALCO
001266,,,,2011-04-30,ALICO INC,ALCO
001266,,,,2011-05-31,ALICO INC,ALCO
001266,,,,2011-06-30,ALICO INC,ALCO
001266,,,,2011-07-31,ALICO INC,ALCO
001266,,,,2011-08-31,ALICO INC,ALCO
001266,,,,2011-09-30,ALICO INC,ALCO
001266,,,,2011-10-31,ALICO INC,ALCO
001266,,,,2011-11-30,ALICO INC,ALCO
001266,,,,2011-12-31,ALICO INC,ALCO
001266,,,,2012-01-31,ALICO INC,ALCO
001266,,,,2012-02-29,ALICO INC,ALCO
001266,,,,2012-03-31,ALICO INC,ALCO
001266,,,,2012-04-30,ALICO INC,ALCO
001266,,,,2012-05-31,ALICO INC,ALCO
001266,,,,2012-06-30,ALICO INC,ALCO
001266,,,,2012-07-31,ALICO INC,ALCO
001266,,,,2012-08-31,ALICO INC,ALCO
001266,,,,2012-09-30,ALICO INC,ALCO
001266,,,,2012-10-31,ALICO INC,ALCO
001266,,,,2012-11-30,ALICO INC,ALCO
001266,,,,2012-12-31,ALICO INC,ALCO
001266,,,,2013-01-31,ALICO INC,ALCO
001266,,,,2013-02-28,ALICO INC,ALCO
001266,,,,2013-03-31,ALICO INC,ALCO
001266,,,,2013-04-30,ALICO INC,ALCO
001266,,,,2013-05-31,ALICO INC,ALCO
001266,,,,2013-06-30,ALICO INC,ALCO
001266,,,,2013-07-31,ALICO INC,ALCO
001266,,,,2013-08-31,ALICO INC,ALCO
001266,,,,2013-09-30,ALICO INC,ALCO
001266,,,,2013-10-31,ALICO INC,ALCO
001266,,,,2013-11-30,ALICO INC,ALCO
001266,,,,2013-12-31,ALICO INC,ALCO
001266,,,,2014-01-31,ALICO INC,ALCO
001266,,,,2014-02-28,ALICO INC,ALCO
001266,,,,2014-03-31,ALICO INC,ALCO
001266,,,,2014-04-30,ALICO INC,ALCO
001266,,,,2014-05-31,ALICO INC,ALCO
001266,,,,2014-06-30,ALICO INC,ALCO
001266,,,,2014-07-31,ALICO INC,ALCO
001266,,,,2014-08-31,ALICO INC,ALCO
001266,,,,2014-09-30,ALICO INC,ALCO
001266,,,,2014-10-31,ALICO INC,ALCO
001266,,,,2014-11-30,ALICO INC,ALCO
001266,,,,2014-12-31,ALICO INC,ALCO
001266,,,,2015-01-31,ALICO INC,ALCO
001266,,,,2015-02-28,ALICO INC,ALCO
001266,,,,2015-03-31,ALICO INC,ALCO
001266,,,,2015-04-30,ALICO INC,ALCO
001266,,,,2015-05-31,ALICO INC,ALCO
001266,,,,2015-06-30,ALICO INC,ALCO
001266,,,,2015-07-31,ALICO INC,ALCO
001266,,,,2015-08-31,ALICO INC,ALCO
001300,A,,A-1,2009-01-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-02-28,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-03-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-04-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-05-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-06-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-07-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-08-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-09-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-10-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-11-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2009-12-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-01-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-02-28,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-03-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-04-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-05-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-06-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-07-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-08-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-09-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-10-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-11-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2010-12-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-01-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-02-28,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-03-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-04-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-05-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-06-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-07-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-08-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-09-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-10-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-11-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2011-12-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-01-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-02-29,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-03-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-04-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-05-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-06-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-07-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-08-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-09-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-10-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-11-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2012-12-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-01-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-02-28,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-03-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-04-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-05-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-06-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-07-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-08-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-09-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-10-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-11-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2013-12-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-01-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-02-28,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-03-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-04-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-05-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-06-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-07-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-08-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-09-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-10-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-11-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2014-12-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-01-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-02-28,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-03-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-04-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-05-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-06-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-07-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-08-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-09-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-10-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-11-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2015-12-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-01-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-02-29,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-03-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-04-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-05-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-06-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-07-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-08-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-09-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-10-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-11-30,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2016-12-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2017-01-31,HONEYWELL INTERNATIONAL INC,HON
001300,A,,A-1,2017-02-28,HONEYWELL INTERNATIONAL INC,HON
001393,BB,,,2009-01-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-02-28,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-03-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-04-30,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-05-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-06-30,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-07-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-08-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-09-30,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-10-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-11-30,U-HAUL HOLDING CO,UHAL
001393,BB,,,2009-12-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-01-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-02-28,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-03-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-04-30,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-05-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-06-30,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-07-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-08-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-09-30,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-10-31,U-HAUL HOLDING CO,UHAL
001393,BB,,,2010-11-30,U-HAUL HOLDING CO,UHAL
