Quarter,Companies,Tone,Positive Score,Negative Score,Polarity Score,Activity Reference Density,Self/Group Reference Density,Word Count 
2016Q2,KSS,0.29836668186182747,1.2028020523166134,0.9044353704547896,2.1072374227713997,18.2990553136184,0.3135214300262845,587.5
2016Q3,KSS,,,,,,,
2016Q4,KSS,1.58478605388273,2.69413629160063,1.10935023771791,3.80348652931854,20.6022187004754,0.158478605388273,576.0
2017Q1,KSS,-1.1484869381480922,2.323151360461907,3.4716382986099994,5.794789659071906,19.874706995800505,0.5786137270098143,1136.8823529411766
2017Q2,KSS,1.29441297631308,2.53733264675592,1.24291967044284,3.780252317198765,21.337377703398552,0.20715327840713998,864.5
2017Q3,KSS,2.82258064516129,4.03225806451613,1.20967741935484,5.24193548387097,14.1129032258065,0.403225806451613,217.0
2017Q4,KSS,-1.311279519511966,2.08326782176661,3.39454734127858,5.4778151630451895,18.128360743372852,0.5864595452973175,520.0
2018Q1,KSS,1.0497238199757317,2.3805838653220786,1.330860045346347,3.711443910668426,17.500714444120064,0.21963432856795562,508.75
2018Q2,KSS,-0.8095120220604132,1.9006910051155776,2.7102030271759903,4.610894032291568,19.617267757126527,0.19114569114569113,377.6666666666667
2018Q3,KSS,-0.334728033472803,0.920502092050209,1.25523012552301,2.17573221757322,23.0962343096234,0.418410041841004,981.0
2018Q4,KSS,0.712074303405573,3.03405572755418,2.32198142414861,5.35603715170279,23.7461300309598,0.897832817337461,2877.0
2019Q1,KSS,-0.7307207199406589,0.6912223026465695,1.42194302258723,2.113165325233795,22.3264481979447,1.5206890658224501,4289.5
2019Q2,KSS,1.7417506369063462,2.1008766320185006,0.3591259951121541,2.460002627130655,21.17411619522345,0.04868211373401688,348.11764705882354
2019Q3,KSS,0.4269335546661079,1.7535535080449256,1.3266199533788188,3.080173461423743,20.649060509006617,0.36421708639118383,892.4545454545455
2019Q4,KSS,,,,,,,
2020Q1,KSS,2.86478756285464,3.353785117866865,0.488997555012225,3.84278267287909,19.17816118466575,1.510817917608527,407.5
2020Q2,KSS,0.9305751590673484,2.3725898207834764,1.442014661716127,3.8146044824996035,20.1365634803309,1.6273279782519223,1368.3333333333333
2020Q3,KSS,-0.813008130081301,0.437773608505316,1.25078173858662,1.68855534709193,22.2013758599124,2.75171982489056,2437.0
2020Q4,KSS,1.2958448580313489,1.6849499163971098,0.389105058365759,2.074054974762865,19.765052427609298,1.556420233463035,318.5
2021Q1,KSS,0.7772020725388599,1.64075993091537,0.863557858376511,2.50431778929188,20.8981001727116,0.518134715025907,983.0
2021Q2,KSS,1.45852324521422,3.0082041932543304,1.54968094804011,4.55788514129444,22.971741112124004,0.455788514129444,886.0
2021Q3,KSS,,,,,,,
2021Q4,KSS,,,,,,,
2022Q1,KSS,1.9470002412212675,3.2692866250190775,1.3222863837978094,4.59157300881688,20.5454062116938,0.7194793558899848,819.25
2022Q2,KSS,,,,,,,
2022Q3,KSS,-2.422126016017214,1.264360058570404,3.686486074587618,4.95084613315802,20.27668584150132,1.0631249999999999,276.8
2022Q4,KSS,-2.01342281879195,1.34228187919463,3.35570469798658,4.69798657718121,21.4765100671141,0.0,136.0
2023Q1,KSS,,,,,,,
2023Q2,KSS,,,,,,,
2023Q3,KSS,-0.0866676296403295,2.14502383359815,2.23169146323848,4.37671529683663,19.218546872743,0.386393182146468,20174.0
2023Q4,KSS,,,,,,,
2024Q1,KSS,,,,,,,
2009Q4,AD,,,,,,,
2010Q1,AD,,,,,,,
2010Q2,AD,,,,,,,
2010Q3,AD,,,,,,,
2010Q4,AD,,,,,,,
2011Q1,AD,,,,,,,
2011Q2,AD,,,,,,,
2011Q3,AD,,,,,,,
2011Q4,AD,,,,,,,
2012Q1,AD,,,,,,,
2012Q2,AD,,,,,,,
2012Q3,AD,,,,,,,
2012Q4,AD,,,,,,,
2013Q1,AD,,,,,,,
2013Q2,AD,,,,,,,
2013Q3,AD,,,,,,,
2013Q4,AD,,,,,,,
2014Q1,AD,,,,,,,
2014Q2,AD,,,,,,,
2014Q3,AD,,,,,,,
2014Q4,AD,,,,,,,
2015Q1,AD,,,,,,,
2015Q2,AD,,,,,,,
2015Q3,AD,,,,,,,
2015Q4,AD,,,,,,,
2016Q1,AD,,,,,,,
2016Q2,AD,,,,,,,
2016Q3,AD,,,,,,,
2016Q4,AD,,,,,,,
2017Q1,AD,0.202020202020202,1.41414141414141,1.21212121212121,2.62626262626263,21.010101010101,0.202020202020202,429.0
2017Q2,AD,,,,,,,
2017Q3,AD,,,,,,,
2017Q4,AD,,,,,,,
2018Q1,AD,,,,,,,
2018Q2,AD,,,,,,,
2018Q3,AD,,,,,,,
2018Q4,AD,,,,,,,
2019Q1,AD,,,,,,,
2019Q2,AD,,,,,,,
2019Q3,AD,,,,,,,
2019Q4,AD,,,,,,,
2020Q1,AD,0.215285252960172,1.07642626480086,0.861141011840689,1.93756727664155,21.8514531754575,0.215285252960172,842.0
2020Q2,AD,,,,,,,
2020Q3,AD,,,,,,,
2020Q4,AD,,,,,,,
2021Q1,AD,,,,,,,
2021Q2,AD,,,,,,,
2021Q3,AD,,,,,,,
2021Q4,AD,,,,,,,
2022Q1,AD,1.5388412453979035,2.2875048676012466,0.7486636222033417,3.0361684898045866,18.177499291985267,0.06060606060606066,475.3333333333333
2022Q2,AD,0.9392354164500663,1.3294257295144563,0.3901903130643892,1.719616042578846,18.91913252381292,0.0172413793103448,480.2
2022Q3,AD,,,,,,,
2022Q4,AD,,,,,,,
2023Q1,AD,0.3831417624521075,0.9280289994723194,0.5448872370202125,1.4729162364925301,17.99791222153395,0.0,376.0
2023Q2,AD,1.688914462721851,2.7174709726627553,1.0285565099409046,3.746027482603661,17.30105904140452,0.10115204887548881,514.5
2023Q3,AD,1.7695856941356467,2.3925984364914297,0.623012742355782,3.01561117884721,17.72024193741183,0.0,312.0
2023Q4,AD,,,,,,,
2024Q1,AD,1.46069777217318,2.21469104665826,0.753993274485078,2.9686843211433347,18.10372005044135,0.0,281.5
2009Q4,LESL,,,,,,,
2010Q1,LESL,,,,,,,
2010Q2,LESL,,,,,,,
2010Q3,LESL,,,,,,,
2010Q4,LESL,,,,,,,
2011Q1,LESL,,,,,,,
2011Q2,LESL,,,,,,,
2011Q3,LESL,,,,,,,
2011Q4,LESL,,,,,,,
2012Q1,LESL,,,,,,,
2012Q2,LESL,,,,,,,
2012Q3,LESL,,,,,,,
2012Q4,LESL,,,,,,,
2013Q1,LESL,,,,,,,
2013Q2,LESL,,,,,,,
2013Q3,LESL,,,,,,,
2013Q4,LESL,,,,,,,
2014Q1,LESL,,,,,,,
2014Q2,LESL,,,,,,,
2014Q3,LESL,,,,,,,
2014Q4,LESL,,,,,,,
2015Q1,LESL,,,,,,,
2015Q2,LESL,,,,,,,
2015Q3,LESL,,,,,,,
2015Q4,LESL,,,,,,,
2016Q1,LESL,,,,,,,
2016Q2,LESL,,,,,,,
2016Q3,LESL,,,,,,,
2016Q4,LESL,,,,,,,
2017Q1,LESL,,,,,,,
2017Q2,LESL,,,,,,,
2017Q3,LESL,,,,,,,
2017Q4,LESL,,,,,,,
2018Q1,LESL,,,,,,,
2018Q2,LESL,,,,,,,
2018Q3,LESL,,,,,,,
2018Q4,LESL,,,,,,,
2019Q1,LESL,,,,,,,
2019Q2,LESL,,,,,,,
2019Q3,LESL,,,,,,,
2019Q4,LESL,,,,,,,
2020Q1,LESL,,,,,,,
2020Q2,LESL,,,,,,,
2020Q3,LESL,,,,,,,
2020Q4,LESL,,,,,,,
2021Q1,LESL,,,,,,,
2021Q2,LESL,-2.20588235294118,0.0,2.20588235294118,2.20588235294118,25.7352941176471,0.0,116.0
2021Q3,LESL,,,,,,,
2021Q4,LESL,,,,,,,
2022Q1,LESL,,,,,,,
2022Q2,LESL,,,,,,,
2022Q3,LESL,,,,,,,
2022Q4,LESL,,,,,,,
2023Q1,LESL,2.6525198938992,3.31564986737401,0.663129973474801,3.97877984084881,18.7002652519894,0.928381962864721,657.0
2023Q2,LESL,,,,,,,
2023Q3,LESL,2.015564259188968,3.2999091274334424,1.284344868244475,4.584253995677917,20.48090539275755,0.112866817155756,779.5
2023Q4,LESL,0.0,1.6304347826087,1.6304347826087,3.26086956521739,21.195652173913,0.0,157.0
2024Q1,LESL,1.42857142857143,4.04761904761905,2.61904761904762,6.66666666666667,19.047619047619,0.476190476190476,374.0
2009Q4,LAD,,,,,,,
2010Q1,LAD,,,,,,,
2010Q2,LAD,,,,,,,
2010Q3,LAD,,,,,,,
2010Q4,LAD,,,,,,,
2011Q1,LAD,,,,,,,
2011Q2,LAD,,,,,,,
2011Q3,LAD,,,,,,,
2011Q4,LAD,,,,,,,
2012Q1,LAD,,,,,,,
2012Q2,LAD,,,,,,,
2012Q3,LAD,,,,,,,
2012Q4,LAD,,,,,,,
2013Q1,LAD,,,,,,,
2013Q2,LAD,,,,,,,
2013Q3,LAD,,,,,,,
2013Q4,LAD,,,,,,,
2014Q1,LAD,,,,,,,
2014Q2,LAD,,,,,,,
2014Q3,LAD,,,,,,,
2014Q4,LAD,,,,,,,
2015Q1,LAD,1.0591125659349083,2.7902473203855043,1.7311347544505962,4.5213820748361,20.493069412929717,1.201352352663211,1246.25
2015Q2,LAD,1.3029107534382809,2.560241612520653,1.2573308590823726,3.8175724716030275,20.2870281684544,0.8418653696838142,856.7906976744187
2015Q3,LAD,1.7306902393445796,3.002048377408618,1.271358138064038,4.273406515472655,21.154921459222866,0.8004350028524314,631.8369565217391
2015Q4,LAD,1.2526356128965597,2.778923649190423,1.5262880362938642,4.305211685484287,20.999735894344937,0.89124094175164,481.3974358974359
2016Q1,LAD,0.3929066520600499,2.6525506222794766,2.2596439702194266,4.912194592498903,20.848284202979787,0.8102028240885739,555.1153846153846
